hip,proper,ra,dec,mag,ci,spect,con,bayer,flam
12181,,2.615879,38.733581,5.91,0.502,F5V,And,,
99531,,20.200195,26.478806,5.91,-0.107,B7Ve...,Vul,,20
100017,,20.291918,66.853687,5.91,0.602,G3V,Dra,,
101870,,20.643053,23.680494,5.91,0.953,K0II-III+..,Vul,,
102358,,20.739457,56.488405,5.91,1.643,M3III,Cep,,
102487,,20.769441,-21.514032,5.91,0.066,A1V,Cap,,17
104105,,21.09145,78.126392,5.91,-0.065,B8Vn,Cep,,
112778,,22.839381,41.953394,5.91,0.062,B3IV:var,Lac,,14
113174,,22.917399,37.076827,5.91,0.397,F5II,Lac,,
114430,,23.174235,43.544232,5.91,0.45,F5IV,And,,6
116323,,23.569171,-1.247567,5.91,0.299,A2m,Psc,,14
14109,,3.031706,26.462354,5.91,0.141,A3m,Ari,,49
15514,,3.332166,27.071134,5.91,0.86,G8IV,Ari,,59
16518,,3.544449,35.461729,5.91,-0.084,B1V,Per,,
17595,,3.769267,6.80352,5.91,0.992,G9III,Tau,,
17618,,3.774286,-29.338157,5.91,0.11,A2V,For,Sig,
17805,,3.810821,0.227857,5.91,1.224,K3III,Eri,,
20380,,4.364392,56.506317,5.91,0.112,A3V,Cam,,
20417,,4.372981,20.821416,5.91,1.66,M0III,Tau,,
21452,,4.606727,64.261602,5.91,-0.009,A1V,Cam,,
23408,,5.030654,0.722112,5.91,1.267,K0,Ori,,
29678,,6.252353,13.851098,5.91,-0.231,B1V,Ori,,
33421,,6.950145,33.681039,5.91,0.878,G5III,Gem,,
34798,,7.203393,-25.942588,5.91,-0.17,B2IV/V,CMa,,26
35509,,7.329901,7.142947,5.91,0.537,F8V,CMi,,
39995,,8.167719,58.248242,5.91,1.365,K4III:,Lyn,,
42172,,8.597493,6.62022,5.91,0.53,F8V,Cnc,,
42452,,8.654898,52.711623,5.91,1.167,K1III:,UMa,,
46482,,9.479763,-62.273134,5.91,1.102,K1III,Car,,
46734,,9.525601,-31.871831,5.91,0.258,A9IV,Ant,Zet-2,
3760,,0.804836,7.299928,5.92,1.104,G8III,Psc,,62
4962,,1.06028,61.074823,5.92,0.512,F0II,Cas,,
6564,,1.405695,-6.914656,5.92,0.407,F4V,Cet,,
6631,,1.418136,-64.369478,5.92,1.561,M0III,Hyi,,
7016,,1.506362,-26.207851,5.92,1.327,K2III,Scl,,
8588,,1.84777,11.043378,5.92,0.302,F2Vw,Ari,,
52863,,10.811266,-1.958896,5.92,1.608,M2III,Sex,,
62561,,12.81855,83.417832,5.92,0.015,A0V,Cam,,
64390,,13.197612,-69.942017,5.92,0.415,F3IV/V,Mus,,
66247,,13.577903,-13.214324,5.92,0.02,A0V,Vir,,
66878,,13.706379,82.752408,5.92,0.993,G9III,Cam,,
67210,,13.771964,38.503626,5.92,0.948,G9III,CVn,,
67292,,13.791005,-50.249291,5.92,0.279,A3m...,Cen,,
68333,,13.988187,-50.369647,5.92,0.957,G8/K0III,Cen,,
73415,,15.003147,-77.16055,5.92,1.052,G8II,Aps,,
80991,,16.540463,60.823323,5.92,0.039,A2V,Dra,,
81729,,16.693527,26.91688,5.92,0.402,F2III,Her,,39
98383,,19.989006,45.772541,5.92,0.185,A5III,Cyg,,
13225,,2.837438,-35.843636,5.92,0.899,K0III,For,Eta-2,
103360,,20.940526,49.195847,5.92,1.054,G8II-III,Cyg,,
104968,,21.261779,77.012296,5.92,1.531,K5III,Cep,,
108195,,21.919823,-61.886608,5.92,0.393,F1III,Ind,,
110532,,22.392264,-7.194421,5.92,0.998,G6V,Aqr,,
112067,,22.699293,14.516393,5.92,1.114,K0III:,Peg,,
114921,,23.277719,-44.489166,5.92,1.053,K1III,Gru,,
14844,,3.195229,81.47071,5.92,0.149,A7III-IV,Cep,,
14913,,3.207146,-44.41966,5.92,0.44,F3V+...,Eri,,
23446,,5.039668,-31.771333,5.92,1.17,K2III,Cae,,
25471,,5.44689,34.39181,5.92,0.138,A1p,Aur,,
26108,,5.567791,-1.470253,5.92,1.535,K5III,Ori,,
27965,,5.915746,19.749614,5.92,-0.145,B2V,Ori,,57
30986,,6.503132,-10.081511,5.92,1.373,K0,Mon,,
31037,,6.512858,-27.769575,5.92,-0.156,B3IV/V,CMa,,
32366,,6.756378,-31.793661,5.92,0.491,F7V,CMa,,
32463,,6.775671,8.587153,5.92,-0.173,B2.5V,Mon,,16
37364,,7.670425,-19.660861,5.92,1.158,K0III,Pup,,
40881,Piautos,8.34226,24.022314,5.92,-0.039,B9.5V,Cnc,Lam,19
41080,,8.381693,-7.54312,5.92,1.635,M1III,Hya,,
42001,,8.560676,-38.848815,5.92,-0.114,B5III,Vel,,
42265,,8.61827,9.65558,5.92,0.083,A3V,Cnc,,36
43589,,8.877391,-48.359097,5.92,-0.148,B3Vn,Vel,,
45270,,9.226239,-47.338407,5.92,-0.051,B9V,Vel,,
46897,,9.557237,-22.863883,5.92,0.023,B9.5V,Hya,,
636,,0.129693,-22.50856,5.93,0.141,A1V,Cet,,
2611,,0.552879,54.894985,5.93,1.037,K0III,Cas,,
5594,,1.195419,-2.251079,5.93,1.403,K4III,Cet,,34
49164,,10.033361,-60.42089,5.93,0.263,A9IV,Car,,
50885,,10.390688,-4.074035,5.93,-0.048,B9p Si(CrSr),Sex,,25
50993,,10.416516,-58.576303,5.93,0.315,F2III,Car,,
53394,,10.921456,-60.517003,5.93,1.065,K0III,Car,,
55874,,11.452644,-12.356749,5.93,0.49,F4III-IV,Crt,Kap,16
58158,,11.927814,-28.477103,5.93,1.499,K4III,Hya,,
63165,,12.942142,-72.185212,5.93,1.115,G8III,Mus,,
63688,,13.051487,-71.475729,5.93,0.002,B1.5IIIne,Mus,,
68670,,14.057371,-56.213434,5.93,1.207,K2III,Cen,,
69995,,14.323302,-37.002907,5.93,0.082,A1V,Cen,,
71759,,14.678442,13.534325,5.93,0.238,F0V,Boo,,
76424,,15.608121,16.119085,5.93,0.354,F3V,Ser,Tau-5,18
77086,,15.739633,-41.819089,5.93,-0.007,A0V + B,Lup,,
78542,,16.034877,52.915917,5.93,1.498,K5III,Dra,,
79120,,16.149689,3.454475,5.93,1.471,K5III,Ser,,
79137,,16.153115,6.378695,5.93,0.988,K1+...,Ser,,
79953,,16.319783,49.038159,5.93,1.369,K6III,Her,,
81523,,16.651452,-37.21737,5.93,-0.035,B9.5V+...,Sco,,
83896,,17.146539,-30.40373,5.93,0.276,Fm,Sco,,
84731,,17.320142,-59.694612,5.93,1.389,K2IIICN...,Ara,,
85520,,17.477476,-55.169686,5.93,1.113,G8II/III,Ara,,
87074,,17.79355,-14.725824,5.93,0.009,B9V,Ser,,
87813,,17.938621,-15.812521,5.93,0.024,A0V,Ser,,
90844,,18.532498,-1.002977,5.93,0.17,A4III,Ser,,61
91347,,18.631785,-21.397725,5.93,0.189,A5IV,Sgr,,
92398,,18.82942,32.81282,5.93,-0.154,B3IV,Lyr,Nu-1,8
93624,,19.065985,-51.018604,5.93,1.236,K0/K1III,Tel,,
93763,,19.094772,-15.660419,5.93,-0.015,B8IIIsp...,Sgr,,
94311,,19.196114,31.283456,5.93,-0.062,B9p Si,Lyr,,19
96977,,19.71239,32.426741,5.93,0.118,A5III,Cyg,,
13473,,2.892885,-38.437004,5.93,0.437,F5V,For,Psi,
13479,,2.893144,-22.376308,5.93,1.041,G8/K0III,Eri,,
103836,,21.040873,-38.53097,5.93,1.106,K2III,Mic,,
103956,,21.063225,53.2859,5.93,1.001,K0III,Cyg,,
105811,,21.429729,36.667386,5.93,0.033,B0Ib,Cyg,,69
109577,,22.197592,16.040551,5.93,0.951,K1III,Peg,,
112041,,22.69334,41.549123,5.93,0.998,G9III,Lac,,
112241,,22.734782,39.465348,5.93,1.49,K5III+...,Lac,,
117541,,23.837425,-9.974136,5.93,1.133,K0IV,Aqr,,
117761,,23.882101,-3.155482,5.93,1.069,G9III,Psc,,24
14036,,3.012261,10.870388,5.93,1.593,K6,Ari,,
15004,,3.223297,48.176953,5.93,0.972,G9III,Per,,
15357,,3.300717,-28.797075,5.93,0.337,F3V+...,For,,
16029,,3.43959,-27.317479,5.93,0.934,K0III,For,,
16358,,3.512617,6.188703,5.93,0.953,G8III,Tau,,
18199,,3.892587,-46.893674,5.93,1.22,K3III,Hor,,
18723,,4.011292,-30.490697,5.93,0.036,A1V,Eri,,
24019,,5.162524,28.030461,5.93,0.311,A5m,Tau,,
25790,,5.507268,15.360449,5.93,0.103,A3Vn,Ori,,
26762,,5.684888,0.337753,5.93,0.311,F0IV,Ori,,
27249,,5.775106,56.115575,5.93,0.164,A4Vn,Cam,,26
27737,,5.872276,-57.156191,5.93,0.656,F7IV,Pic,,
28790,,6.077811,-45.078932,5.93,0.493,F4V,Pup,,
29196,,6.15901,22.190262,5.93,1.626,K4III,Gem,,
31448,,6.588221,9.988335,5.93,1.508,K4III,Mon,,
34017,,7.058457,29.337081,5.93,0.595,G4V,Gem,,
35304,,7.2927,52.131071,5.93,1.259,K1III:,Lyn,,
37046,,7.613067,55.75506,5.93,1.123,K2III,Lyn,,
37140,,7.631628,48.773842,5.93,0.221,A5m,Lyn,,
37428,,7.682922,23.018527,5.93,1.561,K5,Gem,,
37949,,7.777793,65.455676,5.93,1.183,K2III:,Cam,,51
45461,,9.264639,72.946326,5.93,0.179,F0III,UMa,,
1096,,0.228401,-26.022345,5.94,1.548,K5III,Scl,,
2377,,0.505534,59.977554,5.94,-0.003,B9IIIn,Cas,,
2787,,0.592454,-0.50561,5.94,0.444,F5IV,Cet,,14
3521,,0.749187,-42.676558,5.94,0.297,A7V,Phe,,
7643,,1.640968,-36.528251,5.94,1.045,K0III,Scl,,
8423,,1.810808,37.95287,5.94,0.975,K0III,And,,
8593,,1.848459,-50.206138,5.94,0.154,A1V,Phe,,
56148,,11.508651,43.173242,5.94,0.524,F4V,UMa,,58
56318,,11.546538,-7.827523,5.94,1.38,K4III,Crt,,
56727,,11.630127,-67.620379,5.94,1.013,K0III,Mus,,
60157,,12.336326,-22.1757,5.94,0.824,K0III+...,Crv,,
70384,,14.400243,8.243969,5.94,0.066,A3V,Boo,,
77272,,15.776337,55.474791,5.94,1.404,K3III,Dra,,
82902,,16.941328,-52.283746,5.94,-0.069,A0III,Ara,,
84105,,17.194077,-48.873399,5.94,1.786,M1/M2III,Ara,,
85382,,17.446153,34.695802,5.94,-0.017,A0V,Her,,
86266,,17.626724,-15.571038,5.94,0.357,F0IV,Ser,,
87390,,17.85904,-40.772461,5.94,1.572,M2III,Sco,,
88694,,18.106585,-36.019788,5.94,0.615,G3V,Sgr,,
10234,,2.193287,-1.825429,5.94,0.967,G9III:,Cet,,63
13367,,2.866319,68.888497,5.94,0.7,F5:Ib-II,Cas,,
101123,,20.498307,-18.583178,5.94,0.062,A1V,Cap,Omi,12
104101,,21.090756,5.958199,5.94,0.538,F8V,Equ,,4
107374,,21.748134,62.460567,5.94,0.312,O9II,Cep,,
108849,,22.051044,-76.118427,5.94,0.399,F3III,Oct,,
111925,,22.671779,53.845927,5.94,0.946,B8V,Lac,,
113686,,23.025475,-4.711461,5.94,0.992,K0,Aqr,,
15669,,3.364577,49.070905,5.94,0.468,F6V,Per,,
19376,,4.150436,13.398281,5.94,0.052,B9.5V,Tau,,
20619,,4.418153,-61.238193,5.94,1.533,K4/K5III,Ret,,
21247,,4.558511,72.528605,5.94,0.306,A8m,Cam,,
25291,,5.4107,31.143148,5.94,0.034,B9III,Aur,,
31676,,6.6282,61.481233,5.94,0.899,G8IV-V,Lyn,,8
32938,,6.861785,-36.23027,5.94,0.183,A3V,Pup,,
34358,,7.122889,34.009288,5.94,1.507,K4III,Gem,,
34817,,7.207173,-36.544381,5.94,-0.145,B4V,Pup,,
36156,,7.448981,20.257557,5.94,0.336,F2Vn,Gem,,61
38167,,7.820736,-35.243286,5.94,-0.051,B9V,Pup,,
41117,,8.3894,18.3322,5.94,0.175,A9V,Cnc,,20
41578,,8.477039,14.210822,5.94,0.201,A5V,Cnc,,29
45661,,9.307199,35.36408,5.94,0.177,A8V,Lyn,,
4903,,1.048407,41.345157,5.95,0.161,A5m,And,,39
5661,,1.212616,-37.856479,5.95,0.281,A9IV: (+F/G),Scl,,
7447,,1.598542,17.433841,5.95,0.259,F0IV,Psc,,
50319,,10.275639,23.503095,5.95,0.655,G2IV,Leo,,35
52577,,10.751118,67.411384,5.95,2.382,C5II,UMa,,
53035,,10.851502,-3.092667,5.95,1.475,K2,Sex,,
53334,,10.908222,-61.826622,5.95,1.736,K4III,Car,,
54049,,11.060164,-0.000833,5.95,1.218,K3III,Leo,,62
56473,,11.57847,16.796915,5.95,-0.156,B4V,Leo,,90
56970,,11.678468,-53.968607,5.95,1.67,M1III,Cen,,
58460,,11.988205,33.167004,5.95,1.153,K1III,UMa,,
58921,,12.082564,-60.968252,5.95,1.691,M2III,Cru,,
59050,,12.106404,-65.709453,5.95,0.613,G8/K0III,Mus,,
59285,,12.161475,1.897889,5.95,1.12,K3III,Vir,,10
60595,,12.419935,-11.61059,5.95,0.043,A1V,Vir,,
62207,,12.749852,39.278916,5.95,0.557,G0V,CVn,,10
64224,,13.162578,-10.329327,5.95,1.49,K5III,Vir,,50
68009,,13.927493,-82.66619,5.95,1.411,K2/K3III:p,Cha,,
76716,,15.665726,-59.908338,5.95,0.505,F6V,Nor,,
76877,,15.698527,-76.081959,5.95,-0.034,B9V,Aps,,
77939,,15.916768,-19.382926,5.95,-0.013,B2/B3V,Lib,,47
79797,,16.284849,-67.941285,5.95,0.159,A4V,TrA,,
82650,,16.895119,-43.050968,5.95,1.643,M3II/III,Sco,,
83235,,17.010275,-35.934133,5.95,1.161,K2IIICN...,Sco,,
84226,,17.216266,-32.438332,5.95,0.071,B1Ib,Sco,,
84425,,17.259994,-38.593896,5.95,0.58,G0V,Sco,,
87875,,17.951199,0.066665,5.95,0.11,A3V,Oph,,
90606,,18.488891,-80.232708,5.95,1.173,K2III,Oct,,
93862,,19.115445,-48.299144,5.95,-0.017,A0V,Tel,,
12821,,2.747133,67.82463,5.95,0.136,A5III,Cas,,
98461,,20.004425,-37.701719,5.95,0.989,G8/K0III,Sgr,,
100501,,20.379249,41.026012,5.95,1.632,M0III,Cyg,,
103545,,20.978289,-14.483128,5.95,0.244,A9V,Aqr,,
111045,,22.496114,-27.107284,5.95,0.362,F0V,PsA,,
116368,,23.580378,-15.246005,5.95,1.35,K4III,Aqr,,
116714,,23.652823,75.292882,5.95,0.124,A3V,Cep,,
117265,,23.776869,66.782244,5.95,-0.049,B2IV,Cep,,
117500,,23.827608,28.842389,5.95,0.187,A2m,Peg,,79
118092,,23.955508,-62.956584,5.95,0.101,A2p,Tuc,,
16664,,3.574062,24.464393,5.95,0.123,A3V,Tau,,7
17846,,3.818922,43.963095,5.95,0.279,A9IV,Per,,
19996,,4.288673,-6.472177,5.95,1.078,G8III:,Eri,,
20241,,4.337341,41.80807,5.95,0.962,K0III,Per,,
20892,,4.47751,-19.458874,5.95,1.215,K2III,Eri,,
21042,,4.511203,-35.653504,5.95,1.005,K0II,Eri,,
23261,,5.005095,39.394701,5.95,0.415,F5V,Aur,,5
27253,,5.776364,1.168193,5.95,0.773,G4V,Ori,,
27713,,5.868814,-9.0419,5.95,0.1,A2Vn,Ori,,
28085,,5.937296,-22.839975,5.95,1.107,K0/K1III,Lep,,
31599,,6.612944,-13.321036,5.95,1.562,K4/K5III,CMa,,
33729,,7.006599,-8.406821,5.95,-0.075,B9III,Mon,,
35054,,7.249209,-41.426394,5.95,-0.146,B4III/IV,Pup,,
35127,,7.262011,-10.583605,5.95,1.173,K0,Mon,,
36345,,7.480876,-31.848401,5.95,-0.156,B3V+...,Pup,,
36496,,7.508587,-54.399365,5.95,1.585,M1III,Car,,
37478,,7.693099,3.624779,5.95,-0.032,A0V,CMi,,
40693,,8.306651,-12.632173,5.95,0.754,K0V,Pup,,
41321,,8.431002,-64.600618,5.95,0.971,G8/K0III,Vol,,
42147,,8.591307,-26.843487,5.95,0.393,A1V+...,Pyx,,
43899,,8.942813,-16.708748,5.95,1.544,K3III,Hya,,
44892,,9.146483,26.629112,5.95,0.654,G5IV,Cnc,,75
44897,,9.147526,33.882217,5.95,0.585,F9V,Lyn,,
46859,,9.548826,-13.516804,5.95,1.501,K4III,Hya,,
48191,,9.824471,-37.186765,5.95,1.245,K2III,Ant,,
48527,,9.897251,-51.146713,5.95,-0.152,B2V,Vel,,
1706,,0.357986,-77.426873,5.96,1.397,K3III,Hyi,,
8598,,1.849198,51.933417,5.96,0.419,F5V,Per,,
52127,,10.649906,-58.816854,5.96,1.692,M1III,Car,,
56452,,11.574878,-32.83134,5.96,0.811,K0V,Hya,,
61158,,12.53226,-63.505838,5.96,0.263,A8III,Cru,,
66427,,13.618339,-44.143203,5.96,0.936,G8/K0III,Cen,,
66924,,13.715287,-41.401043,5.96,1.019,K0III,Cen,,
66984,,13.727802,-42.067521,5.96,-0.075,B8III,Cen,,
68455,,14.014596,-66.26891,5.96,0.352,F0V,Cir,,
69174,,14.159734,-51.504672,5.96,-0.053,B9IV,Cen,,
70894,,14.497366,0.828929,5.96,0.159,A5IV,Vir,,
,,15.063245,47.653692,5.96,,dG2,Boo,,
74696,,15.264907,-48.073661,5.96,0.21,A3m,Lup,,
,,15.38663,30.2862,5.96,,G2 V,CrB,Eta,2
81966,,16.744374,-53.152313,5.96,1.23,G8III,Ara,,
89440,,18.253603,-20.387974,5.96,-0.023,B0.5Ib/II,Sgr,,16
89448,,18.254739,68.75581,5.96,1.055,K1III:,Dra,,37
93537,,19.051057,-19.245686,5.96,1.158,K0II/III,Sgr,,
9631,,2.063381,-0.340251,5.96,0.851,G5V...,Cet,,61
10296,,2.210427,24.167778,5.96,1.366,K0,Ari,,
100256,,20.333386,13.548091,5.96,0.299,A5m,Del,,
101082,,20.490931,81.091277,5.96,0.942,K0III+...,Dra,,74
103371,,20.942994,44.924722,5.96,0.02,O6...,Cyg,,
106642,,21.600689,45.374591,5.96,1.341,M4IIIe-M6e,Cyg,,
107302,,21.733602,-14.74937,5.96,0.219,A7IV/V,Cap,,45
107350,,21.742035,14.771939,5.96,0.587,G0V,Peg,,
108505,,21.981532,62.697986,5.96,1.64,M3III,Cep,,
110179,,22.316872,-13.304995,5.96,1.075,K0III,Aqr,,45
115144,,23.323363,-18.075376,5.96,1.534,K2/K3III,Aqr,,
15968,,3.426737,-69.336436,5.96,0.415,F3V,Hyi,,
22361,,4.813968,75.941219,5.96,0.283,A9IV,Cam,,
24786,,5.314017,-18.13005,5.96,0.572,G0V,Lep,,
26535,,5.643881,-6.573959,5.96,-0.216,B1.5IV,Ori,,
27560,,5.836962,4.423406,5.96,1.361,K2III,Ori,,
27747,,5.873168,19.867849,5.96,0.549,B9V + G,Ori,,
33603,,6.982507,3.602355,5.96,1.056,G8III,Mon,,
33929,,7.040426,17.755521,5.96,1.518,M1.5,Gem,,
34002,,7.054977,9.138355,5.96,0.126,A3Vs,Mon,,
34349,,7.120359,-51.968283,5.96,0.996,K0III,Car,,
35084,,7.255901,-52.499226,5.96,1.099,K0V,Car,,
39527,,8.078445,-50.590396,5.96,1.213,G5II,Vel,,
39659,,8.10511,22.63549,5.96,1.652,M3III,Cnc,Mu-1,9
40932,,8.353361,-57.97322,5.96,-0.092,B1.5III,Car,,
41328,,8.432108,-14.929661,5.96,0.167,A3m...,Pup,,
42365,,8.638607,32.802021,5.96,1.111,K2III:,Cnc,,
43553,,8.869936,45.312819,5.96,1.233,K0III,Lyn,,
43587,Copernicus,8.876625,28.330819,5.96,0.869,G8V,Cnc,Rho-1,55
45590,,9.291993,46.817228,5.96,0.063,A1V,UMa,,
47224,,9.624557,-36.095994,5.96,1.118,K2III,Ant,,
47401,,9.65775,67.27223,5.96,1.528,K5,UMa,,
4572,,0.975285,66.351793,5.97,-0.008,A0III,Cas,,
5510,,1.175987,2.44567,5.97,1.491,K4III,Cet,,33
5778,,1.235453,16.133479,5.97,-0.082,B8III,Psc,,87
6492,,1.390264,20.468967,5.97,1.677,K5,Psc,,
7906,,1.694233,30.04712,5.97,1.015,K0III,Tri,,
50480,,10.307847,-41.66849,5.97,-0.063,B9V,Vel,,
52340,,10.697657,-79.783288,5.97,-0.071,B5IV,Cha,,
63533,,13.019337,17.123147,5.97,0.971,K0III,Com,,38
65545,,13.436504,-1.192471,5.97,0.183,A7III,Vir,,
67239,,13.778701,25.702236,5.97,0.523,F6IV-V,Boo,,3
67485,,13.829296,61.489313,5.97,0.974,G3V,UMa,,
73937,,15.109222,-30.918483,5.97,-0.076,Ap Si,Lup,,
76311,,15.587835,53.922144,5.97,1.184,K4III:,Dra,,
79938,,16.316783,-14.872825,5.97,1.475,K3IIICNpvar,Sco,,
84656,,17.306465,38.811395,5.97,1.011,G7III:,Her,,
86575,,17.692312,6.313156,5.97,1.271,G7III,Oph,,
86871,,17.748848,-57.54554,5.97,0.912,G8III,Pav,,
89047,,18.175443,54.286552,5.97,0.943,K1III,Dra,,
96760,,19.668657,-23.429086,5.97,1.038,K0III,Sgr,,
9533,,2.043077,13.476716,5.97,1.584,M2III,Ari,,
13679,,2.937158,8.381563,5.97,0.478,F7IV,Cet,,
99171,,20.13384,-0.678185,5.97,1.023,K1IV,Aql,,64
101986,,20.667549,43.458878,5.97,1.186,K2III,Cyg,,
104752,,21.221933,-36.423527,5.97,0.967,K0III,Mic,,
105224,,21.314452,11.203373,5.97,1.612,K5III,Equ,,
105727,,21.413729,80.524826,5.97,0.95,G6III:,Cep,,
106340,,21.537381,-33.944623,5.97,0.051,A2V,PsA,,6
108975,,22.076879,-26.822359,5.97,-0.167,B3V (+B),PsA,,
109602,,22.202248,24.950641,5.97,1.5,K0,Peg,,
111515,,22.593437,-23.991094,5.97,0.984,K1III,Aqr,,
